what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1348964937887
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1348964937889
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1348964937889
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1348964937890
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1348964937893
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1348964937893
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1348964937894
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1348964937895
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1348964937896
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1348964937897
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1348964937897
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1348964937898
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1348964937898
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1348964937900
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1348964937901
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1348964937901
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1348964937902
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1348964937902
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1348964937902
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1348964937903
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1348964937903
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1348964937904
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1348964937904
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.artifact.repository",1348964937905
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1348964937905
started,bundle,org.eclipse.equinox.p2.director,2.0.0.v20100525,"org.eclipse.equinox.p2.director",1348964937906
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1348964937906
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1348964937907
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1348964937908
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1348964937908
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1348964937909
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1348964937909
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1348964937910
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1348964937911
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1348964937911
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.0.v20100513,"org.eclipse.equinox.p2.touchpoint.eclipse",1348964937912
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1348964937913
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1348964937913
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1348964937914
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1348964937915
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1348964937915
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1348964937916
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1348964937916
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1348964937917
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1348964937918
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1348964937922
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1348964937923
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1348964937924
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1348964937925
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1348964937926
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1348964937926
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1348964937927
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1348964937928
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1348964937929
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1348964937930
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1348964937930
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1348964937932
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1348964937932
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1348964937933
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1348964937934
started,bundle,org.eclipse.ui.intro.universal,3.2.400.v20100517,"org.eclipse.ui.intro.universal",1348964937934
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1348964937935
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1348964937936
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1348964937936
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1348964937937
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1348964937937
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1348964937939
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1348964937939
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1348964937940
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1348964937941
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1348964937942
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1348964937942
started,bundle,com.liferay.ide.eclipse.core,1.1.0.v201009141126,"com.liferay.ide.eclipse.core",1348964937943
started,bundle,com.liferay.ide.eclipse.server.tomcat.core,1.1.0.v201009141126,"com.liferay.ide.eclipse.server.tomcat.core",1348964937944
started,bundle,com.liferay.ide.eclipse.ui,1.1.0.v201009141126,"com.liferay.ide.eclipse.ui",1348964937945
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1348964937945
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1348964937946
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1348964937946
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1348964937947
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1348964937949
started,bundle,org.eclipse.jem.util,2.1.2.v201008120100,"org.eclipse.jem.util",1348964937950
started,bundle,org.eclipse.jst.j2ee.ui,1.1.402.v201009080200,"org.eclipse.jst.j2ee.ui",1348964937952
started,bundle,org.eclipse.wst.common.emf,1.2.1.v201008260500,"org.eclipse.wst.common.emf",1348964937953
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.2.v201008242000,"org.eclipse.wst.common.emfworkbench.integration",1348964937954
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1348964937954
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.v201009011528,"org.eclipse.wst.jsdt.core",1348964937955
started,bundle,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui",1348964937959
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1348964937964
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1348964937965
started,bundle,org.springframework.ide.eclipse.aop.core,2.5.0.201010221000-RELEASE,"org.springframework.ide.eclipse.aop.core",1348964937967
started,bundle,org.springframework.ide.eclipse.aop.ui,2.5.0.201010221000-RELEASE,"org.springframework.ide.eclipse.aop.ui",1348964937971
started,bundle,org.springframework.ide.eclipse.beans.core,2.5.0.201010221000-RELEASE,"org.springframework.ide.eclipse.beans.core",1348964937973
started,bundle,org.springframework.ide.eclipse.beans.ui,2.5.0.201010221000-RELEASE,"org.springframework.ide.eclipse.beans.ui",1348964937975
started,bundle,org.springframework.ide.eclipse.core,2.5.0.201010221000-RELEASE,"org.springframework.ide.eclipse.core",1348964937978
started,bundle,org.springframework.ide.eclipse.osgi.targetdefinition,2.5.0.201010221000-RELEASE,"org.springframework.ide.eclipse.osgi.targetdefinition",1348964937978
started,bundle,org.springframework.ide.eclipse.ui,2.5.0.201010221000-RELEASE,"org.springframework.ide.eclipse.ui",1348964937979
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1348964937995
started,bundle,com.collabnet.subversion.merge,2.2.1,"com.collabnet.subversion.merge",1348964937996
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1348964937996
started,bundle,org.tigris.subversion.subclipse.core,1.6.15,"org.tigris.subversion.subclipse.core",1348964937996
started,bundle,org.tigris.subversion.subclipse.ui,1.6.15,"org.tigris.subversion.subclipse.ui",1348964937998
started,bundle,org.eclipse.egit.core,2.1.0.201209190230-r,"org.eclipse.egit.core",1348964937999
started,bundle,org.eclipse.egit.ui,2.1.0.201209190230-r,"org.eclipse.egit.ui",1348964938001
started,bundle,org.eclipse.jgit,2.1.0.201209190230-r,"org.eclipse.jgit",1348964938001
os,sysinfo,,,"win32",1348964938005
arch,sysinfo,,,"x86",1348964938005
ws,sysinfo,,,"win32",1348964938005
locale,sysinfo,,,"es_ES",1348964938005
processors,sysinfo,,,"4",1348964938005
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348964938005
java.runtime.version,sysinfo,,,"1.6.0_23-ea-b01",1348964938005
java.specification.name,sysinfo,,,"Java Platform API Specification",1348964938005
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348964938005
java.specification.version,sysinfo,,,"1.6",1348964938005
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1348964938005
java.version,sysinfo,,,"1.6.0_23-ea",1348964938005
java.vm.info,sysinfo,,,"mixed mode, sharing",1348964938005
java.vm.name,sysinfo,,,"OpenJDK Client VM",1348964938005
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348964938005
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348964938005
java.vm.specification.version,sysinfo,,,"1.0",1348964938005
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1348964938005
java.vm.version,sysinfo,,,"19.0-b06",1348964938005
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1348964938013
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1348964938040
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348964938047
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1348964938097
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1348964938109
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1348964938156
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1348964938164
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1348964938167
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1348964938177
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1348964938368
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1348964938411
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348964944437
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348964946891
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348964946979
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348964947012
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348964948604
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1348964950980
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1348964950995
closed,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1348964951014
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348964952683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348964953974
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1348964954055
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1348964954440
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1348964954441
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1348964954442
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1348964954443
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1348964954444
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1348964954445
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1348964954446
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1348964954447
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1348964954449
stopped,bundle,com.liferay.ide.eclipse.layouttpl.ui,1.1.0.v201009141126,"com.liferay.ide.eclipse.layouttpl.ui",1348964954450
stopped,bundle,com.liferay.ide.eclipse.layouttpl.core,1.1.0.v201009141126,"com.liferay.ide.eclipse.layouttpl.core",1348964954450
stopped,bundle,com.liferay.ide.eclipse.portlet.ui,1.1.0.v201009141126,"com.liferay.ide.eclipse.portlet.ui",1348964954451
stopped,bundle,com.liferay.ide.eclipse.portlet.core,1.1.0.v201009141126,"com.liferay.ide.eclipse.portlet.core",1348964954452
stopped,bundle,com.liferay.ide.eclipse.server.tomcat.ui,1.1.0.v201009141126,"com.liferay.ide.eclipse.server.tomcat.ui",1348964954452
stopped,bundle,com.liferay.ide.eclipse.project.ui,1.1.0.v201009141126,"com.liferay.ide.eclipse.project.ui",1348964954453
stopped,bundle,com.liferay.ide.eclipse.server.tomcat.core,1.1.0.v201009141126,"com.liferay.ide.eclipse.server.tomcat.core",1348964954453
stopped,bundle,com.liferay.ide.eclipse.server.ui,1.1.0.v201009141126,"com.liferay.ide.eclipse.server.ui",1348964954454
stopped,bundle,com.liferay.ide.eclipse.theme.core,1.1.0.v201009141126,"com.liferay.ide.eclipse.theme.core",1348964954454
stopped,bundle,com.liferay.ide.eclipse.project.core,1.1.0.v201009141126,"com.liferay.ide.eclipse.project.core",1348964954455
stopped,bundle,com.liferay.ide.eclipse.sdk,1.1.0.v201009141126,"com.liferay.ide.eclipse.sdk",1348964954456
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1348964954457
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1348964954458
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1348964954459
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1348964954459
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1348964954461
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1348964954462
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1348964954464
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1348964954465
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1348964954466
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1348964954467
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1348964954467
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1348964954468
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1348964954469
