what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1348870839296
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1348870839325
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1348870839344
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1348870839371
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1348870839380
started,bundle,org.eclipse.equinox.p2.director,2.0.3.R36x_v20101117-1018,"org.eclipse.equinox.p2.director",1348870839406
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1348870839430
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1348870839465
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1348870839475
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1348870839498
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1348870839521
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1348870839542
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1348870839581
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1348870839597
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1348870839654
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.3.R36x_v20101202,"org.eclipse.equinox.p2.touchpoint.eclipse",1348870839666
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1348870839680
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1348870839709
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1348870839714
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1348870839728
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1348870839756
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1348870839776
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1348870839820
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1348870839837
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1348870839858
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1348870839959
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1348870839980
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1348870840024
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1348870840042
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1348870840074
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1348870840094
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1348870840121
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1348870840152
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1348870840180
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1348870840211
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1348870840240
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1348870840270
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1348870840291
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1348870840308
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1348870840328
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1348870840356
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1348870840379
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1348870840397
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1348870840397
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1348870840407
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1348870840427
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1348870840442
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1348870840453
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1348870840466
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1348870840490
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1348870840503
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1348870840530
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1348870840548
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1348870840561
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1348870840586
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1348870840602
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1348870840616
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1348870840637
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1348870840637
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1348870840651
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.core",1348870840667
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1348870840691
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1348870840711
started,bundle,org.eclipse.mylyn.commons.net,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.net",1348870840711
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.core",1348870840730
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1348870840735
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1348870840750
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1348870840765
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1348870840783
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1348870840797
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1348870840805
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1348870840845
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1348870840865
started,bundle,org.springframework.ide.eclipse.aop.core,3.0.0.201208090952-RELEASE,"org.springframework.ide.eclipse.aop.core",1348870840884
started,bundle,org.springframework.ide.eclipse.aop.ui,3.0.0.201208090952-RELEASE,"org.springframework.ide.eclipse.aop.ui",1348870840904
started,bundle,org.springframework.ide.eclipse.beans.core,3.0.0.201208090952-RELEASE,"org.springframework.ide.eclipse.beans.core",1348870840930
started,bundle,org.springframework.ide.eclipse.beans.ui,3.0.0.201208090952-RELEASE,"org.springframework.ide.eclipse.beans.ui",1348870840951
started,bundle,org.springframework.ide.eclipse.core,3.0.0.201208090952-RELEASE,"org.springframework.ide.eclipse.core",1348870840969
started,bundle,org.springframework.ide.eclipse.maven,3.0.0.201208090952-RELEASE,"org.springframework.ide.eclipse.maven",1348870840998
started,bundle,org.springframework.ide.eclipse.osgi.targetdefinition,3.0.0.201208090952-RELEASE,"org.springframework.ide.eclipse.osgi.targetdefinition",1348870840998
started,bundle,org.springframework.ide.eclipse.roo.ui,3.0.0.201208090952-RELEASE,"org.springframework.ide.eclipse.roo.ui",1348870841030
started,bundle,org.springframework.ide.eclipse.uaa,3.0.0.201208090942-RELEASE,"org.springframework.ide.eclipse.uaa",1348870841054
started,bundle,org.springframework.ide.eclipse.ui,3.0.0.201208090952-RELEASE,"org.springframework.ide.eclipse.ui",1348870841074
started,bundle,org.springsource.ide.eclipse.commons.configurator,3.0.0.201208090942-RELEASE,"org.springsource.ide.eclipse.commons.configurator",1348870841089
started,bundle,org.springsource.ide.eclipse.commons.frameworks.core,3.0.0.201208090942-RELEASE,"org.springsource.ide.eclipse.commons.frameworks.core",1348870841097
started,bundle,org.springsource.ide.eclipse.commons.frameworks.ui,3.0.0.201208090942-RELEASE,"org.springsource.ide.eclipse.commons.frameworks.ui",1348870841114
started,bundle,org.springsource.ide.eclipse.commons.ui,3.0.0.201208090942-RELEASE,"org.springsource.ide.eclipse.commons.ui",1348870841131
os,sysinfo,,,"win32",1348870841137
arch,sysinfo,,,"x86",1348870841137
ws,sysinfo,,,"win32",1348870841137
locale,sysinfo,,,"es_ES",1348870841137
processors,sysinfo,,,"4",1348870841137
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348870841137
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1348870841137
java.specification.name,sysinfo,,,"Java Platform API Specification",1348870841137
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348870841137
java.specification.version,sysinfo,,,"1.6",1348870841137
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1348870841137
java.version,sysinfo,,,"1.6.0_22",1348870841137
java.vm.info,sysinfo,,,"mixed mode, sharing",1348870841137
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1348870841137
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348870841137
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348870841137
java.vm.specification.version,sysinfo,,,"1.0",1348870841137
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1348870841137
java.vm.version,sysinfo,,,"17.1-b03",1348870841137
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1348870841200
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1348870841214
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1348870841232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348870841923
error,log,,,"An internal error has occurred.",1348870842090
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1348870851879
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1348870851893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348870852385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348870860053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348870872742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.help.aboutAction",1348870872750
